ljo_2017_id	label	성명	name	f_name	r_name	a_name	字	號	諡號	birth_year	death_year	exam_year	status	posts	choronym	residence
PSa_1540_003416	SA	이희령	李希齡				仁老					1540	幼學		龍仁 李	水原
PSa_1540_003417	SA	안택	安宅				太居	廣陵子				1540	訓導		廣州 安	咸安
PSa_1540_003418	SA	권경	權經				文仲					1540	幼學		安東 權	龍宮
PSa_1540_003419	SA	이공로	李公輅				子玉					1540	幼學		陜川 李	開寧
PSa_1540_003420	SA	안숙	安璹				君玉					1540	幼學		順興 安	南原
PSa_1540_003421	SA	유응두	柳應斗				樞甫					1540	幼學		晉州[土] 柳	晉州
PSa_1540_003422	SA	김한우	金漢佑				炎卿					1540	幼學		淸道 金	密陽
PSa_1540_003423	SA	고응진	高應辰				樞卿					1540	幼學		濟州 高	京
PSa_1540_003424	SA	윤후	尹後				孝先					1540	幼學		漆原 尹	京
PSa_1540_003425	SA	이묵	李默				伯容					1540	幼學		慶州 李	潭陽
PSa_1540_003426	SA	이수증	李壽嶒				仰止					1540	幼學		星州 李	京
PSa_1540_003427	SA	임분	林蕡				成甫					1540	幼學		扶安 林	長興
PSa_1540_003428	SA	조광세	趙光世				國彦					1540	幼學		白川 趙	尙州
PSa_1540_003429	SA	박형	朴衡				子任					1540	幼學		咸陽 朴	交河
PSa_1540_003430	SA	안한경	安漢卿				希亮					1540	幼學		順興 安	京
PSa_1540_003431	SA	이검	李儉				文卿					1540	幼學		全州 李	牙山
PSa_1540_003432	SA	양홍	楊洪				深源				1564	1540	幼學		南原 楊	淳昌
PSa_1540_003433	SA	서희익	徐希益				舜卿					1540	幼學		長城 徐	潭陽
PSa_1540_003434	SA	김구수	金龜壽				瑞翁					1540	幼學		光山 金	全州
PSa_1540_003435	SA	최운수	崔雲水				天澤					1540	訓導		興海 崔	慶州
PSa_1540_003436	SA	김진기	金震紀				肅夫					1540	幼學		安東[舊] 金	京
PSa_1540_003437	SA	이광진	李光軫				汝任	今是堂		1517		1540	幼學		驪州 李	密陽
PSa_1540_003438	SA	노기	盧麒			盧祺	國瑞					1540	幼學		安康 盧	尙州
PSa_1540_003439	SA	윤호	尹虎				子仁					1540	幼學		南原 尹	京
PSa_1540_003440	SA	길면지	吉勉之				希中					1540	幼學		海平 吉	善山
PSa_1540_003441	SA	박광종	朴光宗				孝伯					1540	幼學		陰城 朴	光州
PSa_1540_003442	SA	송즙	宋楫				濟彦					1540	幼學		礪山 宋	京
PSa_1540_003443	SA	박난영	朴蘭榮				仲郁			1514		1540	幼學		竹山 朴	京
PSa_1540_003444	SA	김내옹	金乃雍				彦和					1540	幼學		慶州 金	高靈
PSa_1540_003445	SA	서희적	徐希積				仲擧					1540	幼學		扶餘 徐	京
PSa_1540_003446	SA	박승임	朴承任				重甫	嘯皐		1517	1586	1540	幼學		潘南 朴	榮川
PSa_1540_003447	SA	고중영	高仲英				應時					1540	幼學		長興 高	光州
PSa_1543_003548	SA	이광전	李光前				孝先					1543	幼學		陜川 李	丹城
PSa_1543_003549	SA	이감	李戡				彦愼					1543	幼學		羽溪 李	京
PSa_1543_003550	SA	장만고	張萬古				好而					1543	幼學		仁同 張	金溝
PSa_1543_003551	SA	김혜갑	金惠甲				恕初					1543	幼學		安東[舊] 金	京
PSa_1543_003552	SA	이덕응	李德應				季潤				1545	1543	幼學		星州 李	京
PSa_1543_003553	SA	김언한	金彦瀚				瀚之					1543	幼學		安東[舊] 金	京
PSa_1543_003554	SA	권만영	權萬英				秀夫					1543	幼學		安東 權	古阜
PSa_1543_003555	SA	한여철	韓汝哲				仲明					1543	幼學		淸州 韓	晉州
PSa_1543_003556	SA	정득	鄭得				德夫			1483		1543	幼學		慶州 鄭	京
PSa_1543_003557	SA	이의충	李義忠				宗直					1543	幼學		全州 李	京
PSa_1543_003558	SA	권동보	權東輔				震卿	靑巖		1518	1592	1543	參奉		安東 權	京
PSa_1543_003559	SA	박여주	朴汝柱				公幹					1543	幼學		羅州 朴	京
PSa_1543_003560	SA	정척	鄭惕				君吉			1522	1596	1543	幼學		海州 鄭	京
PSa_1543_003561	SA	박열	朴悅				汝懼					1543	幼學		密陽 朴	京
PSa_1543_003562	SA	한흥서	韓興緖				公業					1543	幼學		淸州 韓	京
PSa_1543_003563	SA	심전	沈銓				叔平			1496	1589	1543	幼學		靑松 沈	京
PSa_1543_003564	SA	이념	李恬				養叔					1543	幼學		全州 李	京
PSa_1543_003565	SA	정사현	鄭思顯				伯微			1509	1564	1543	幼學		晉陽 鄭	京
PSa_1543_003566	SA	이척	李惕				時叔					1543	幼學		全州 李	京
PSa_1543_003567	SA	심수경	沈守慶				希安	聽天堂		1516	1599	1543	幼學		豊山 沈	京
PSa_1543_003568	SA	황림	黃琳				汝溫			1517	1591	1543	幼學		昌原 黃	京
PSa_1543_003569	SA	박명우	朴明遇				景亨					1543	幼學		羅州 朴	全州
PSa_1543_003570	SA	김덕년	金德年				得老					1543	幼學		金海 金	安陰
PSa_1543_003571	SA	성자제	成子濟				彦初	松齋		1515	1573	1543	幼學		昌寧 成	京
PSa_1543_003572	SA	이경운	李景雲				亨叔			1511		1543	幼學		全州 李	京
PSa_1543_003573	SA	이수방	李秀芳				亨叔					1543	幼學		嘉山 李	江陵
PSa_1543_003574	SA	손윤증	孫胤曾			孫胤會	纘夫					1543	幼學		平海 孫	京
PSa_1543_003575	SA	김의윤	金懿胤				大叔			1515		1543	幼學		光山 金	京
PSa_1543_003576	SA	윤흥의	尹興義				叔剛					1543	幼學		坡平 尹	京
PSa_1543_003577	SA	이중경	李重慶				叔喜			1517	1568	1543	幼學		廣州 李	京
PSa_1543_003578	SA	이학	李鶴				羽仙					1543	幼學		全州 李	靈光
PSa_1543_003579	SA	김세주	金世柱				彦幹					1543	貢生		慶州 金	慶州
PSa_1543_003580	SA	엄서	嚴曙				善昭					1543	幼學		寧越 嚴	京
PSa_1543_003581	SA	황기	黃紀				仲綱					1543	幼學		平海 黃	春川
PSa_1543_003582	SA	강몽서	姜夢瑞				景休					1543	幼學		晉州 姜	京
PSa_1543_003583	SA	박령	朴笭				代馨					1543	幼學		務安 朴	砥平
PSa_1543_003584	SA	홍천민	洪天民				達可	栗亭		1526	1574	1543	幼學		南陽[唐] 洪	京
PSa_1543_003585	SA	박추	朴樞				大機					1543	貢生		靈巖 朴	慶興
PSa_1543_003586	SA	이지무	李之茂				景實					1543	幼學		韓山 李	保寧
PSa_1543_003587	SA	송세공	宋世恭				子欽					1543	幼學		寧越 宋	德川
PSa_1543_003588	SA	이감	李鑑				子正					1543	參奉		全州 李	京
PSa_1543_003589	SA	박원건	朴元健				天行					1543	幼學		春川 朴	咸興
PSa_1543_003590	SA	이천영	李千榮				昌卿					1543	幼學		咸平 李	羅州
PSa_1543_003591	SA	김질충	金質忠				直夫					1543	幼學		光山 金	京
PSa_1543_003592	SA	김경장	金慶長				吉遠					1543	幼學		義城 金	京
PSa_1543_003593	SA	안경윤	安景尹				仲任					1543	幼學		竹山[舊] 安	京
PSa_1543_003594	SA	홍호	洪浩				養中					1543	幼學		南陽[唐] 洪	咸昌
PSa_1543_003595	SA	박혼원	朴渾元				遂初					1543	幼學		務安 朴	水原
PSa_1543_003596	SA	이즙	李楫				汝濟					1543	別提		全州 李	京
PSa_1543_003597	SA	성한	成翰				凌雲					1543	幼學		昌寧 成	牙山
PSa_1543_003598	SA	이수응	李壽應				叔亨					1543	幼學		星州 李	京
PSa_1543_003599	SA	김자규	金自珪				天精					1543	訓導		金海 金	原州
PSa_1543_003600	SA	이회인	李懷仁				公叔					1543	幼學		全州 李	全州
PSa_1543_003601	SA	김려	金膂				仲强					1543	幼學		淸風 金	京
PSa_1543_003602	SA	안사겸	安思謙				希光					1543	幼學		順興 安	京
PSa_1543_003603	SA	조익	趙翼				彦直					1543	幼學		淳昌 趙	任實
PSa_1543_003604	SA	이규	李規				伯春					1543	幼學		慶州 李	京
PSa_1543_003605	SA	안정	安貞				正甫					1543	幼學		長鬐 安	慶州
PSa_1543_003606	SA	김양	金讓				彦謙					1543	幼學		光山 金	京
PSa_1543_003607	SA	이우형	李虞衡				諧仲					1543	幼學		全州 李	京
PSa_1543_003608	SA	이응두	李應斗				樞卿					1543	幼學		全義 李	坡州
PSa_1543_003609	SA	이봉수	李鳳壽				太和					1543	幼學		延安 李	京
PSa_1543_003610	SA	김절	金節				正中					1543	幼學		善山 金	善山
PSa_1543_003611	SA	강욱	姜旭				明遠					1543	幼學		晉州 姜	江陵
PSa_1543_003612	SA	유용	庾容				仲裕					1543	幼學		茂松 庾	京
PSa_1543_003613	SA	이수공	李守恭				恭之					1543	幼學		陜川 李	任實
PSa_1543_003614	SA	정기문	鄭起門				汝恢					1543	幼學		河東 鄭	京
PSa_1543_003615	SA	박문유	朴文裕				仲寬					1543	幼學		江陵 朴	江陵
PSa_1543_003616	SA	박윤걸	朴允傑				彦甫					1543	幼學		平山 朴	新昌
PSa_1543_003617	SA	박승건	朴承健				子强					1543	幼學		潘南 朴	榮川
PSa_1543_003618	SA	김진	金鎭				仲仁					1543	幼學		豊山 金	京
PSa_1543_003619	SA	황훈	黃勳				汝勞					1543	幼學		平海 黃	安東
PSa_1543_003620	SA	김사	金泗				文瀾					1543	幼學		安東[舊] 金	陽川
PSa_1543_003621	SA	유방필	柳邦弼				彦隣					1543	幼學		全州 柳	全州
PSa_1543_003622	SA	박홍	朴泓				淸源					1543	幼學		羅州 朴	京
PSa_1543_003623	SA	곽주	郭趎				希靜					1543	幼學		玄風 郭	
PSa_1543_003624	SA	황응규	黃應奎				仲文	松澗		1518	1598	1543	幼學		昌原 黃	豊基
PSa_1543_003625	SA	이수	李壽				靜父					1543	察訪		全州 李	京
PSa_1543_003626	SA	신의필	申義弼				弼卿					1543	幼學		平山 申	忠州
PSa_1543_003627	SA	허시	許時				行可			1513		1543	幼學		陽川 許	京
PSa_1543_003628	SA	조충언	曺忠彦				景烈					1543	參軍		昌寧 曺	京
PSa_1543_003629	SA	송사침	宋士琛				君錫					1543	貢生		礪山 宋	海南
PSa_1543_003630	SA	신의충	申義忠				忠卿					1543	幼學		平山 申	京
PSa_1543_003631	SA	이민덕	李敏德				士一					1543	幼學		全義 李	京
PSa_1543_003632	SA	이문홍	李文弘				弘之					1543	幼學		全義 李	京
PSa_1543_003633	SA	소봉선	蘇奉善				希古					1543	幼學		晉州 蘇	益山
PSa_1543_003634	SA	이린	李遴				叔膺					1543	幼學		永川 李	京
PSa_1543_003635	SA	이의명	李義明				明之					1543	敎授		泰安 李	京
PSa_1543_003636	SA	임여	任呂				君望					1543	幼學		豊川 任	豊川
PSa_1543_003637	SA	김익신	金翼臣				君直					1543	幼學		善山 金	京
PSa_1543_003638	SA	이란	李蘭				子芳					1543	幼學		驪州 李	南原
PSa_1543_003639	SA	태석룡	太錫龍				虞卿					1543	幼學		永順 太	醴泉
PSa_1543_003640	SA	권순	權純				守初					1543	幼學		安東 權	京
PSa_1543_003641	SA	김엽	金燁				用晦					1543	幼學		沃川 金	沃川
PSa_1543_003642	SA	경순인	慶純仁				堯夫					1543	幼學		淸州 慶	京
PSa_1543_003643	SA	오빈	吳賓				觀國					1543	幼學		樂安 吳	光州
PSa_1543_003644	SA	구금	丘嶔				士仰					1543	幼學		平海 丘	晉州
PSa_1543_003645	SA	정윤기	鄭允奇				卓卿			1495	1545	1543	幼學		東萊 鄭	龍宮
PSa_1543_003646	SA	허현	許鉉				耳仲					1543	幼學		陽川 許	京
PSa_1543_003647	SA	강응빙	姜應聘				天授					1543	幼學		晉州 姜	晉州
PSa_1546_003748	SA	윤비	尹棐				子恭					1546	幼學		坡平 尹	京
PSa_1546_003749	SA	송하	宋賀				慶叔			1524	1594	1546	幼學		鎭川 宋	京
PSa_1546_003750	SA	곽규	郭赳				克靜					1546	幼學		玄風 郭	京
PSa_1546_003751	SA	김만균	金萬鈞				任仲					1546	幼學		星州 金	金山
PSa_1546_003752	SA	김홍도	金弘度				重遠	南峰		1524	1557	1546	幼學		安東[舊] 金	京
PSa_1546_003753	SA	조침	趙琛				子輝					1546	幼學		林川 趙	晉州
PSa_1546_003754	SA	임희중	任希重				大受	菊潭		1492		1546	幼學		長興 任	寶城
PSa_1546_003755	SA	민감	閔瑊				和叔					1546	幼學		驪興 閔	京
PSa_1546_003756	SA	윤승경	尹承慶				善應			1523	1583	1546	幼學		海平 尹	京
PSa_1546_003757	SA	유필홍	兪必弘				伯容					1546	幼學		昌原 兪	京
PSa_1546_003758	SA	이국량	李國樑				庇遠					1546	幼學		永川 李	禮安
PSa_1546_003759	SA	최옹	崔顒				景肅					1546	幼學		朔寧 崔	京
PSa_1546_003760	SA	홍윤	洪潤				德翁					1546	幼學		南陽[唐] 洪	京
PSa_1546_003761	SA	하여주	河汝舟				濟卿					1546	訓導		昌寧 河	密陽
PSa_1546_003762	SA	최홍부	崔弘溥				景容					1546	幼學		楊州 崔	京
PSa_1546_003763	SA	민영	閔穎				彦實					1546	幼學		驪興 閔	京
PSa_1546_003764	SA	윤진	尹軫				仲輿					1546	幼學		坡平 尹	京
PSa_1546_003765	SA	우경	禹璟				景珍					1546	幼學		丹陽 禹	海州
PSa_1546_003766	SA	정담	鄭䃫				可獻	十竹軒		1517		1546	幼學		溫陽 鄭	京
PSa_1546_003767	SA	송세영	宋世榮				文卿					1546	訓導		恩津 宋	鳳山
PSa_1546_003768	SA	이구수	李龜壽				瑞老			1524		1546	幼學		全州 李	京
PSa_1546_003769	SA	이경희	李慶禧				仲應			1526		1546	幼學		全義 李	京
PSa_1546_003770	SA	유덕수	柳德粹				仲精				1591	1546	幼學		文化 柳	全州
PSa_1546_003771	SA	안한	安瀚				季容					1546	別提		順興 安	京
PSa_1546_003772	SA	박명응	朴明應				景孚					1546	幼學		羅州 朴	全州
PSa_1546_003773	SA	강시	姜偲				仲友					1546	幼學		晉州 姜	京
PSa_1546_003774	SA	장언린	張彦鄰				德夫					1546	幼學		仁同 張	淸州
PSa_1546_003775	SA	이천	李蕆				罄而					1546	幼學		興陽 李	潭陽
PSa_1546_003776	SA	장륜	張輪				安仲					1546	幼學		仁同 張	淸州
PSa_1546_003777	SA	신계안	申繼安				彦胄					1546	幼學		平山 申	京
PSa_1546_003778	SA	김재부	金在孚				基吉					1546	幼學		義城 金	京
PSa_1546_003779	SA	남언경	南彦經				時甫					1546	幼學		宜寧 南	京
PSa_1546_003780	SA	양성해	梁成海				盈源					1546	訓導		南原 梁	潭陽
PSa_1546_003781	SA	원호선	元好善				德優					1546	幼學		原州 元	抱川
PSa_1546_003782	SA	유호	柳濩				善鳴					1546	幼學		晉州[移] 柳	竹山
PSa_1546_003783	SA	문응벽	文應璧				天章					1546	幼學		合德 文	瑞山
PSa_1546_003784	SA	이여제	李汝悌				士欽					1546	幼學		陽城 李	竹山
PSa_1546_003785	SA	김택	金澤				兌仲	養眞堂		1516	1578	1546	幼學		商山 金	白川
PSa_1546_003786	SA	김인지	金麟趾				仲厚					1546	幼學		安東[舊] 金	陽川
PSa_1546_003787	SA	강완	姜浣				仲瀚					1546	幼學		晉州 姜	京
PSa_1546_003788	SA	이헌	李軒				德任					1546	幼學		安城 李	稷山
PSa_1546_003789	SA	정원	丁瑗				汝堅					1546	幼學		靈城 丁	靈光
PSa_1546_003790	SA	손희철	孫希哲				明仲					1546	幼學		淸州 孫	淸州
PSa_1546_003791	SA	박희립	朴希立				養伯			1523		1546	幼學		咸陽 朴	京
PSa_1546_003792	SA	김기운	金起雲				沛然					1546	幼學		安山 金	京
PSa_1546_003793	SA	진응구	陳應龜				彦吉					1546	幼學		羅州 陳	昌平
PSa_1546_003794	SA	양우성	楊遇成				應時					1546	幼學		密陽 楊	昌寧
PSa_1546_003795	SA	박광옥	朴光玉				重粹	懷齋		1526	1593	1546	幼學		陰城 朴	光州
PSa_1546_003796	SA	정사회	鄭思晦				明叔					1546	幼學		晉陽 鄭	京
PSa_1546_003797	SA	이원린	李元麟				應聖			1510		1546	幼學		全義 李	京
PSa_1546_003798	SA	이헌국	李憲國				欽哉	柳谷	忠翼	1525	1602	1546	幼學		全州 李	京
PSa_1546_003799	SA	정흡	鄭潝				子浩					1546	幼學		迎日 鄭	京
PSa_1546_003800	SA	성열	成悅				悅之					1546	幼學		昌寧 成	京
PSa_1546_003801	SA	신오	申澳				而沂				1636	1546	幼學		高靈 申	京
PSa_1546_003802	SA	송언충	宋彦忠				國佑					1546	幼學		竹山 宋	京
PSa_1546_003803	SA	변유형	卞𥙿衡				景平					1546	幼學		草溪 卞	善山
PSa_1546_003804	SA	윤길	尹吉				德一					1546	幼學		坡平 尹	京
PSa_1546_003805	SA	김선원	金善元				彦長					1546	幼學		淸道 金	京
PSa_1546_003806	SA	홍인지	洪仁祉				應休					1546	幼學		南陽[唐] 洪	京
PSa_1546_003807	SA	윤지함	尹之諴				彦誠					1546	幼學		坡平 尹	京
PSa_1546_003808	SA	임한	任瀚				季浩					1546	幼學		豊川 任	京
PSa_1546_003809	SA	노대익	盧大益				謙叟					1546	幼學		寶城 盧	靈光
PSa_1546_003810	SA	조위	趙瑋				君玉					1546	幼學		漢陽 趙	京
PSa_1546_003811	SA	송정	宋程				程之					1546	貢生		松禾 宋	松禾
PSa_1546_003812	SA	태언룡	太偃龍				聘卿					1546	幼學		永順 太	醴泉
PSa_1546_003813	SA	왕옥	王沃				光啓					1546	幼學		開城 王	求禮
PSa_1546_003814	SA	황원길	黃元吉				裳之					1546	幼學		任實 黃	任實
PSa_1546_003815	SA	이대년	李大年				仲老					1546	幼學		全州 李	京
PSa_1546_003816	SA	심덕숭	沈德崇				邵翁					1546	訓導		三陟 沈	襄陽
PSa_1546_003817	SA	황서규	黃瑞奎				季文					1546	幼學		昌原 黃	京
PSa_1546_003818	SA	김황	金滉				浩浩					1546	幼學		禮安 金	榮川
PSa_1546_003819	SA	유계선	柳繼先				君述					1546	幼學		晉州[移] 柳	京
PSa_1546_003820	SA	강질	姜礩				靜甫					1546	幼學		晉州 姜	京
PSa_1546_003821	SA	임희	林熙				光仲					1546	訓導		蔚珍 林	醴泉
PSa_1546_003822	SA	황삼성	黃三省	黃自反			身之					1546	幼學		懷德 黃	京
PSa_1546_003823	SA	권개	權愷				伯仁					1546	幼學		安東 權	固城
PSa_1546_003824	SA	임정수	林貞秀				士成					1546	幼學		平澤 林	京
PSa_1546_003825	SA	김사손	金士遜				恭叔					1546	訓導		靈光 金	咸平
PSa_1546_003826	SA	송계년	宋桂年				馨老					1546	幼學		泰仁 宋	全州
PSa_1546_003827	SA	송현	宋鉉				台卿			1517	1556	1546	幼學		冶爐 宋	京
PSa_1546_003828	SA	정옥	鄭沃				啓中					1546	幼學		奉化 鄭	京
PSa_1546_003829	SA	변영청	邊永淸				開伯					1546	幼學		原州 邊	安東
PSa_1546_003830	SA	조충수	趙忠秀				應恕			1519	1570	1546	幼學		楊州 趙	京
PSa_1546_003831	SA	심진	沈鎭				伯仁					1546	幼學		靑松 沈	京
PSa_1546_003832	SA	육대붕	陸大鵬				巨邃					1546	幼學		沃川 陸	全州
PSa_1546_003833	SA	박원순	朴元恂				信而	淸溪				1546	幼學		珍原 朴	珍原
PSa_1546_003834	SA	김류	金瀏				叔淸					1546	幼學		楊州 金	京
PSa_1546_003835	SA	송해관	宋海寬				伯深					1546	幼學		新平 宋	潭陽
PSa_1546_003836	SA	박관	朴寬				栗如					1546	幼學		密陽 朴	驪州
PSa_1546_003837	SA	이창	李昶				仲明					1546	幼學		楊城 李	京
PSa_1546_003838	SA	최방주	崔邦柱				景攴					1546	幼學		全州 崔	全州
PSa_1546_003839	SA	이증	李拯				濟夫					1546	幼學		全州 李	京
PSa_1546_003840	SA	구봉령	具鳳齡				景瑞	栢潭		1526	1586	1546	幼學		綾城 具	安東
